id,name,da_ban,sku,price,list_price,discount,discount_rate,review_count,category
631959,Kem mờ sẹo và thâm dạng gel Acnes Scar Care 12g,6691.0,3455837237605,75500,82000,6500,8,380,lam-dep-suc-khoe
470430,"Kem Dưỡng Giảm Mụn, Ngừa Thâm, Thông Thoáng Lỗ Chân Lông La Roche-Posay Effaclar Duo+ 40ml",79.0,1337548148130,287000,287000,0,0,14,lam-dep-suc-khoe
385654,Bao cao su Durex Performa 3 bao,3864.0,1320958553045,67000,79000,12000,15,607,lam-dep-suc-khoe
385615,Bao cao su Durex Pleasuremax Hộp 12 Bao,2833.0,1324765746584,198000,268000,70000,26,462,lam-dep-suc-khoe
275971957,"Combo 2 Dầu Gội Clear Sạch Gàu Dầu Gội Sạch Gàu Mát Lạnh Bạc Hà 10X Sức Mạnh Đánh Bay Gàu, Ngứa, Vi Khuẩn 1.4kg",14.0,7772824146763,578000,740000,162000,22,2,lam-dep-suc-khoe
275970264,Tẩy da chết cơ thể cà phê Dăk Lăk  Cocoon - Túi refill 600ml,1112.0,1205650618047,293000,325000,32000,10,7,lam-dep-suc-khoe
275969510,Bơ dưỡng thể cà phê Dak Lak 200ml,7.0,2877425122622,201563,201563,0,0,1,lam-dep-suc-khoe
275926329,Tắm Gội 2 trong 1 Romano Vip 650g,742.0,4588986631033,183000,186000,3000,2,3,lam-dep-suc-khoe
275893746,"Cân điện tử thông minh 365 Selection WS1 / WS2 - Đo 18 chỉ số cơ thể, Màn hình led hiển thị - HÀNG CHÍNH HÃNG",4.0,1133888541623,590000,590000,0,0,0,lam-dep-suc-khoe
275066051,"[MỚI] Gel bôi trơn Durex Classic gốc nước - Bao bì mới, cải tiến công thức thêm mượt mà, 50ML/chai",71.0,1965934844750,83000,98000,15000,15,0,lam-dep-suc-khoe
273201159,[300 Cái Khẩu Trang KF94] Thùng Khẩu Trang Y Tế Kháng Khuẩn KF94 An Tâm- 4 Lớp,721.0,3495082524113,189000,229000,40000,17,94,lam-dep-suc-khoe
273188043,Phấn nước trang điểm dưỡng da GLAMRR Q LONG WEAR DD CUSHION by Gilaa (1 lõi x 13g),73.0,5114753826004,385000,525000,140000,27,13,lam-dep-suc-khoe
271970659,Máy Massage Lưng PHILIPS PPM4501 Trang bị 12 đầu massage riêng biệt 4 chế độ massage - Hàng chính hãng,10.0,2295544710116,2690000,2690000,0,0,2,lam-dep-suc-khoe
270688219,Nước nhỏ mắt cấp ẩm & bổ sung nước mắt nhân tạo V.Rohto DryEye 13ml,1565.0,7643390151152,61300,64000,2700,4,27,lam-dep-suc-khoe
263795517,Xịt chống muỗi cho bé từ 6 tháng tuổi hương khuynh diệp Rohto Mentholatum Remos Baby Spray 70ml,325.0,1670772165808,63000,76000,13000,17,4,lam-dep-suc-khoe
257857032,Bộ 4 Đầu Bàn Chải Điện LocknLock,1715.0,5824076535520,151000,252000,101000,40,304,lam-dep-suc-khoe
193879341,"Gel bôi trơn Feelex Lubricant mát lạnh, ấm nóng, siêu trơn - Lọ 250ml",5261.0,7373059130513,109000,109000,0,0,761,lam-dep-suc-khoe
186270101,Bộ đai chườm nóng thảo dược giảm đau vai gáy dùng điện - Hapaku,935.0,3658613856488,945000,995000,50000,5,152,lam-dep-suc-khoe
185396832,"Kệ , Tủ Mỹ Phẩm Trang Điểm Để Bàn Có Gương Nhiều Ngăn - Hàng Chính Hãng ",21.0,7105991609749,136850,206000,69150,34,4,lam-dep-suc-khoe
179980125,Combo 2 Nước Rửa Tay Lifebuoy Bảo Vệ Vượt Trội 10 Giúp Sạch Khuẩn Và Bảo Vệ Vượt Trội Khỏi 99.9% Vi Khuẩn Tốt Nhất Chai 450g,10225.0,7267646207754,156000,156000,0,0,136,lam-dep-suc-khoe
179953046,Sữa Rữa Mặt Xmen 100g - Đa tác dụng,186.0,3879955853058,82000,82000,0,0,34,lam-dep-suc-khoe
163716188,<7cái / HỘP> Khẩu trang trẻ em 3D cao cấp - có nhiều hoạ tiết bắt mắt và nhiều màu sắc ngầu nhiên -  Doctor K  - AN TÂM SỬ DỤNG,152.0,8100629846700,39000,39000,0,0,10,lam-dep-suc-khoe
121314816,Kem dưỡng ngày giảm thâm nám & sáng da Eucerin Spotless Brightening SPF30 50ml,41.0,2643592606048,490000,929000,439000,47,8,lam-dep-suc-khoe
91120320,Sữa tắm cho da nhạy cảm Eucerin pH5 Washlotion 1000ml,43.0,3402497463983,349000,499000,150000,30,3,lam-dep-suc-khoe
81517203,"Máy Massage Mặt Làm Đẹp Da 5 in 1 Photon Nóng Và Lạnh EMS Giúp Nâng Cơ Mặt, Rửa Sạch Sâu, Tăng Cường Hấp Thụ Và Khóa Giữ Tinh Chất Dưỡng Da Kèm Máy Massage Mắt Loại Quầng Thâm ",310.0,8421100520479,1388000,1388000,0,0,116,lam-dep-suc-khoe
70662253,Kem Chống Nắng Không Màu Kiểm Soát Dầu La Roche-Posay Anthelios XL Dry Touch Gel-Cream SPF 50+ UVB & UVA (50ml),1031.0,4484346490897,364000,560000,196000,35,298,lam-dep-suc-khoe
68832828,Cân Sức Khỏe Điện Tử LocknLock ENC516BLK Dùng Trong Gia Đình - 180kg,1797.0,1489296278208,478000,702000,224000,32,406,lam-dep-suc-khoe
63165307,Kem Hỗ Trợ Làm Mờ Sẹo Dermatix Ultra 15g,1157.0,7605007825354,370000,370000,0,0,298,lam-dep-suc-khoe
51542699,Kem chống nắng dạng gel dưỡng sáng nâng tông & hiệu chỉnh sắc da Anessa Brightening UV Sunscreen Gel SPF50+ PA++++ 90g,3148.0,6843467417585,575000,575000,0,0,35,lam-dep-suc-khoe
51540051,Kem chống nắng dạng sữa dưỡng da kiềm dầu bảo vệ hoàn hảo Anessa Perfect UV Sunscreen Skincare Milk SPF 50+ PA++++ 60ml,4722.0,5944012574973,609000,715000,106000,15,132,lam-dep-suc-khoe
45317173,Nước Rửa Tay Gốc Thực Vật Peace Mass (Thuộc nhóm Sản phẩm Lành tính / Hữu cơ/ Sinh học) Chai 340ml,3275.0,9919698734627,39000,39000,0,0,59,lam-dep-suc-khoe
38549639,Bộ Sữa Rửa Mặt và Tẩy Tế Bào Chết Dành Cho Da Mụn Eucerin ProAcne Solution Cleansing Gel 200ml,142.0,4325952104603,606000,758000,152000,20,33,lam-dep-suc-khoe
25108019,Gel chấm mụn đầu trắng và đầu đen Acnes Sealing Jell 18g,5398.0,7588549571715,65400,72000,6600,9,333,lam-dep-suc-khoe
22052322,Sữa rửa mặt cho nam Oxy sạch sâu giảm nhờn dạng kem có hạt massage Oxy Deep Wash 100g,58615.0,4019768556724,73000,86000,13000,15,245,lam-dep-suc-khoe
14115539,Nước tẩy trang SENKA A.L.L. CLEAR WATER Micellar Formula White 230ml,30251.0,8621265053987,95900,125000,29100,23,291,lam-dep-suc-khoe
6430923,Lăn khử mùi chiết xuất thiên nhiên Refre Natural,2580.0,1631857977352,55000,68000,13000,19,221,lam-dep-suc-khoe
2775387,Bao Cao Su Sagami Xtreme Super Thin (10 Cái / Hộp),1058.0,2081082615199,98000,98000,0,0,97,lam-dep-suc-khoe
2042227,Bao cao su Durex Invisible Extra Thin Extra Lubricated 1 Hộp 10 Bao,7958.0,4365264739322,242000,330000,88000,27,1098,lam-dep-suc-khoe
2042221,Gel bôi trơn Durex Play Strawberry 100ml,3954.0,1672580728927,167000,194000,27000,14,426,lam-dep-suc-khoe
1325569,Combo 3 Cặp Nút Tai Chống Ồn 3M 1290 - Xanh,295.0,7183506255600,56260,56260,0,0,18,lam-dep-suc-khoe
542967,Dầu Xả Pantene Ngăn Rụng Tóc Chai 650ml,1039.0,9207039920403,129000,165000,36000,22,0,lam-dep-suc-khoe
525522,Sữa Tắm Nước Hoa Enchanteur Charming 650g,19845.0,9200349440111,147000,222000,75000,34,18,lam-dep-suc-khoe
385614,Bao cao su Durex Pleasuremax Hộp 3 Bao,4908.0,1324180088559,56000,522000,466000,89,201,lam-dep-suc-khoe
385574,Durex Gel Bôi Trơn Play Massage 2 - in- 1 200ml,3104.0,1323498445351,266000,317000,51000,16,560,lam-dep-suc-khoe
277775740,Dung dịch chống muỗi dạng phun sương Rohto Mentholatum Remos Hương Lavender 70ml,350.0,4074169953184,42000,42000,0,0,0,lam-dep-suc-khoe
276522882,Khẩu Trang Y Tế Kháng Khuẩn Cao Cấp An Tâm - 4 Lớp - 50 Cái/Hộp,130.0,9896724439143,29000,48000,19000,40,1,lam-dep-suc-khoe
275706052,[DORCO GIFT] DORCO TG-II - Dao Cạo Râu Hàn Quốc 2 Lưỡi - 2 Cây Dao Cạo Tiện Lợi,99.0,1493829376859,25000,25000,0,0,0,lam-dep-suc-khoe
274964902,Máy tăm nước LocknLock ENR154WHT - Kèm 4 đầu tăm - Dung tích 250ml - Màu trắng,95.0,8130901886277,1020000,1380000,360000,26,15,lam-dep-suc-khoe
274948725,"[MỚI] Kem tẩy lông Veet cho da nhạy cảm, hộp lớn 100g tiết kiệm, công thức Pure cải tiến",181.0,3182460501977,145000,166000,21000,13,9,lam-dep-suc-khoe
274675848,Kem Đánh Răng Marvis Whitening Mint 85ml,86.0,7467030238182,189000,279000,90000,32,5,lam-dep-suc-khoe
273952811,"Bộ Đôi Kem Dưỡng Chống Lão Hóa Da Ngày Và Đêm Pond's Age Miracle giúp mờ đốm nâu, nếp nhăn với 50X Hexyl-Retinol 45g x 2",8026.0,5189947579427,608000,760000,152000,20,776,lam-dep-suc-khoe
273532971,Máy tăm nước LocknLock ENR146WHT - Dung tích 190ml - Màu trắng,303.0,9488003409084,1030000,1440000,410000,28,48,lam-dep-suc-khoe
273386945,"Bao Cao Su Durex Invisible Siêu Mỏng, Size 52 mm, Hộp 16 Bao Mới Ra Mắt - Hộp Lớn Siêu Tiết Kiệm",37.0,8302387991939,329000,485000,156000,32,0,lam-dep-suc-khoe
273167960,"Máy Massage Mắt Hình Chiếc Bút Chống Thâm Quầng, Chống Đau Mỏi Mắt Mini Giúp Trẻ Đẹp (Chọn Màu Sắc) (Hàng Chính Hãng)",24.0,1106552870638,24000,24000,0,0,1,lam-dep-suc-khoe
270185520,"Tinh Dầu Nguyên Chất 24Care 50ml - Tinh Dầu Xông Thơm Phòng Giúp Giảm Căng Thẳng, Thư giãn, Đuổi Muỗi và Khử Mùi - Tinh dầu Sả Chanh/ Cam Ngọt/ Oải hương/ Ngọc Lan Tây/ Tràm Trà/ Bưởi Ngọt/ Vỏ Quế",2056.0,6768015732935,215000,215000,0,0,1,lam-dep-suc-khoe
263795515,Xịt chống muỗi Rohto Mentholatum Remos Hương Sả Chanh 150ml,586.0,4122348065944,67300,70000,2700,4,11,lam-dep-suc-khoe
260844985,"Kem Làm Mờ Sẹo Thâm, Sẹo Rỗ, Sẹo Lõm Scar Esthetique của Rejuvaskin - thương hiệu hỗ trợ trị sẹo Hoa Kỳ",9717.0,5726405910537,400000,420000,20000,5,1576,lam-dep-suc-khoe
252355782,"Miếng dán massage xung điện mini cổ vai gáy, cơ bắp tay toàn thân, 10 chế độ massage chế độ sạc pin tiện dụng",24.0,6406184922335,35000,35000,0,0,0,lam-dep-suc-khoe
212219580,"Bàn Chải Đánh Răng Điện Locknlock ENR346 - DC3.7V, Trọng Lượng 235g, Sạc Không Dây",6167.0,2723615974165,1040000,1664000,624000,38,1784,lam-dep-suc-khoe
191680827,Kem chống nắng nâng tông kiềm dầu innisfree Tone Up No Sebum Sunscreen EX SPF 50+ PA++++ 60 mL (New 2023),1536.0,5820787492792,373000,450000,77000,17,144,lam-dep-suc-khoe
167926077,Đông trùng hạ thảo Kingdom Herb chính hãng loại thượng hạng sấy thăng hoa hộp 10 gram (tặng bình nước thủy tinh cao cấp),301.0,3306658250421,465000,869000,404000,46,47,lam-dep-suc-khoe
158399593,"[CHÍNH HÃNG] Một thùng 300 CÁI khẩu trang 4 lớp KF94 kháng khuẩn, chống bụi mịn, công nghệ 4D Hàn Quốc",8412.0,8305837791336,210000,320000,110000,34,1632,lam-dep-suc-khoe
152709665,Máy Tăm Nước Cầm Tay - Tăm Nước Vệ Sinh Răng Miệng Oral Irrigator - Bản Quốc Tế Chuẩn Châu Âu,381.0,8217748076955,169000,169000,0,0,81,lam-dep-suc-khoe
140107223,Sữa dưỡng thể Vaseline Healthy White UV Lightening Body Lotion 725ml,118.0,3882346043582,165000,165000,0,0,22,lam-dep-suc-khoe
134591513,Lăn khử mùi dành cho nam Aquaselin 50ml,1059.0,9188158520903,290000,290000,0,0,97,lam-dep-suc-khoe
133245970,Bộ 2 đầu bàn chải điện P/S - Sạch Sâu,5309.0,5988384160444,192000,200000,8000,4,438,lam-dep-suc-khoe
118209733,Kem dưỡng đêm giảm thâm nám & sáng da Eucerin Spotless Brightening 50ml,52.0,8311237793351,490000,929000,439000,47,9,lam-dep-suc-khoe
117147637,"Sữa rửa mặt Simple giúp cấp ẩm, da trông khỏe và mịn màng - cho da khô nhạy cảm 150ml [CHÍNH HÃNG ĐỘC QUYỀN] [MỚI]",8967.0,9277076017940,101000,132000,31000,23,226,lam-dep-suc-khoe
102513190,"Viên Uống Dầu Cá Bổ Não, Sáng Mắt, Tăng Miễn Dịch Healthy Care Fish Oil 1000mg Omega 3 hỗ trợ tăng cường miễn dịch, bổ xương khớp,  mắt và thần kinh nuôi dưỡng làn da căng mịn, ẩm mượt",568.0,4338788230708,399000,450000,51000,11,94,lam-dep-suc-khoe
91604685,Kem chống nắng kiềm dầu & ngừa mụn Eucerin Sun Dry Touch SPF50+ 50ml,50.0,4867890646937,265000,549000,284000,52,4,lam-dep-suc-khoe
90135780,"Tinh Dầu Sả Chanh TOKIMORI Xuất Khẩu Nhật Bản (50ml) 100% Thiên Nhiên, An Toàn Cho Trẻ, Xông Phòng, Khử Mùi, Kháng Khuẩn, Đuổi Muỗi, Giải Cảm",2901.0,3703637586524,119000,218000,99000,45,628,lam-dep-suc-khoe
86539325,"Combo 6 Băng vệ sinh thảo dược Doctor Care, BVS ban ngày 24cm siêu khô thoáng cả ngày dài",895.0,7700595870431,168500,198000,29500,15,151,lam-dep-suc-khoe
73574991,"Dego Pharma - Dầu gội sạch vảy gàu mảng trắng, hết ngứa chiết xuất thiên nhiên từ vỏ cây Zizyphus, sản xuất theo tiêu chuẩn và dưới sự giám sát của công ty dược phẩm Châu Âu (80ml)",2034.0,4933848780208,258000,258000,0,0,233,lam-dep-suc-khoe
72759100,Bao cao su Ôm sát Siêu mỏng Powermen Kéo dài thời gian quan hệ cho Nam ( Size 49mm),201.0,9088898043164,120000,120000,0,0,24,lam-dep-suc-khoe
51559883,Bộ đôi Kem chống nắng dạng sữa dưỡng da kiềm dầu bảo vệ hoàn hảo (Anessa Gold Milk 60ml + Gold Milk 20ml),9153.0,2172451224446,760000,1000000,240000,24,238,lam-dep-suc-khoe
51542411,Kem chống nắng dạng gel dưỡng ẩm bảo vệ hoàn hảo Anessa Perfect UV Sunscreen Skincare Gel SPF50+ PA++++ 90g,1443.0,1347957788148,516000,575000,59000,10,28,lam-dep-suc-khoe
46643670,"Cho máy Oral-B Braun,  Bộ 4 đầu bàn chải đánh răng điện - Trẻ em, cho mọi loại máy - EB10A",286.0,3982892817904,88000,88000,0,0,62,lam-dep-suc-khoe
32237380,Kem dưỡng ban đêm Sắc Ngọc Khang dưỡng sáng và mờ thâm nám 30g,563.0,7019229689302,276000,276000,0,0,121,lam-dep-suc-khoe
25738219,Floslek Sữa Rửa Mặt Dạng Gel Cho Da Nhờn Mụn Anti Acne Bacterial Face Cleansing Gel 200ml,223.0,8279611570840,396000,396000,0,0,47,lam-dep-suc-khoe
22052325,Sữa rửa mặt cho nam Oxy sạch sâu mát lạnh dạng kem Oxy Perfect Wash 100g,65103.0,2615865075643,70000,82000,12000,15,94,lam-dep-suc-khoe
22052319,Sữa rửa mặt cho nam Oxy sạch sâu giảm mụn kiểm soát nhờn dạng kem Oxy Total Anti Acne 100g,19988.0,5100275865894,75000,86000,11000,13,250,lam-dep-suc-khoe
11949005,[24 cái] Bộ 2 hộp bao cao su Innova Đen - Kéo dài thời gian | Hộp 12 cái,3259.0,7257232626529,175000,175000,0,0,378,lam-dep-suc-khoe
10071383,Sữa Tắm Lifebuoy Detox Và Sạch Sâu Khỏi Bụi Mịn Pm2.5 Detox Bảo Vệ Khỏi Vi Khuẩn Gây Mụn Cơ Thể Matcha & Khổ Qua Chai 800G,0.0,5054707209810,177000,177000,0,0,1541,lam-dep-suc-khoe
8959289,Tinh chất chống nắng nâng tông Skin Aqua Tone up Lavender cho da tối màu & da vàng Sunplay Skin Aqua Tone Up UV Essence Lavender SPF 50+ PA++++ 50g,21910.0,7332466162606,161000,199000,38000,19,1417,lam-dep-suc-khoe
276852843,"[Mới] Bao cao su Durex 001 Siêu Mỏng, Hộp 3 Bao Mới Ra Mắt",42.0,2565475395401,300000,300000,0,0,0,lam-dep-suc-khoe
276291891,[MUA 2 TẶNG 1]Bodymist unisex - xịt thơm toàn thân lưu hương lâu 6h tự tin đi học đi chơi BODYMISS 30ml (chai),29.0,9875731595381,40000,48000,8000,17,2,lam-dep-suc-khoe
276157877,[MỚI] Bộ 5 gói khẩu trang chống nắng Unicharm UV Mask 5 miếng,30.0,9527885387577,95000,95000,0,0,1,lam-dep-suc-khoe
274317383,Sữa tắm hương nước hoa innisfree My Perfumed Body Cleanser 330ml,81.0,2052364781162,243000,310000,67000,22,7,lam-dep-suc-khoe
273825296,Sữa Tắm Selsun Fungi Shower 150 ml,151.0,6759589389726,94900,119000,24100,20,9,lam-dep-suc-khoe
273711622,Sữa Rửa Mặt Tạo Bọt Chiết Xuất Tơ Tằm Trắng Senka Perfect Whip 120g - 14839,92089.0,6575559634814,83900,125000,41100,33,8,lam-dep-suc-khoe
273455565,Lăn Ngăn Mùi NIVEA Pearl & Beauty Ngọc Trai Quyến Rũ (50ml) - 83735,129146.0,9014944597152,81000,92000,11000,12,8,lam-dep-suc-khoe
273402112,Sữa rửa mặt giúp làm sạch sâu dành cho da dầu CeraVe Foaming Cleanser,482.0,8742389092996,451000,455000,4000,1,23,lam-dep-suc-khoe
273069954,Súng Massage Cầm Tay Cao Cấp Philips PPM7323 - Hàng chính hãng,93.0,5294897679239,790000,790000,0,0,13,lam-dep-suc-khoe
214088657,Sữa Dưỡng Thể NIVEA Extra Bright Dưỡng Sáng Da | Mịn Da (350 ml),16072.0,2365798696665,129000,147000,18000,12,9,lam-dep-suc-khoe
196857628,"Tinh Dầu Kiwi Homer 100ml - Tinh Dầu Xông Thơm Phòng, Thư Giãn Khử Mùi - Tinh Dầu Trái Cây Thiên Nhiên",104.0,3210641018636,90000,90000,0,0,10,lam-dep-suc-khoe
196857071,"Tinh Dầu Táo Xanh Homer 100ml - Tinh Dầu Xông Thơm Phòng, Thư Giãn Khử Mùi - Tinh Dầu Trái Cây Thiên Nhiên",109.0,1258049355444,400000,400000,0,0,11,lam-dep-suc-khoe
196855083,"Tinh Dầu Me Homer 100ml - Tinh Dầu Xông Thơm Phòng, Thư Giãn Khử Mùi - Tinh Dầu Trái Cây Thiên Nhiên",152.0,2777746185432,80000,80000,0,0,14,lam-dep-suc-khoe
196851276,"Tinh Dầu Khóm Homer 100ml- Tinh Dầu Xông Thơm Phòng, Thư Giãn Khử Mùi- Tinh Dầu Trái Cây Thiên Nhiên",155.0,7311553791539,130000,130000,0,0,16,lam-dep-suc-khoe
196463350,"Tinh Dầu Nho Homer 100ml - Xông Thơm Phòng, Thư Giãn Khử Mùi - Tinh Dầu Trái Cây Thiên Nhiên",207.0,6642114996714,320000,320000,0,0,11,lam-dep-suc-khoe
152015621,"Cho máy Oral B Braun Cross Action EB50A, Bộ 4 đầu bàn chải đánh răng điện đánh tan mảng bám Minh House",245.0,2635583226300,95000,95000,0,0,42,lam-dep-suc-khoe
133245977,Bộ 2 đầu bàn chải điện P/S - Trắng Răng Tự Nhiên,1429.0,3157231781953,183000,200000,17000,9,197,lam-dep-suc-khoe
114458769,"Máy nâng cơ mặt, Giảm nhăn, Tăng sinh collagen, Công nghệ Nhật Bản 2021 Cổ thiên nga",286.0,4594870875806,950000,950000,0,0,60,lam-dep-suc-khoe
108535251,Bao cao su Sagami 002 - Siêu mỏng - Non Latex - Hộp 6 chiếc,1762.0,2890375808291,218000,300000,82000,27,130,lam-dep-suc-khoe
75946733,Combo Cà phê đắk lắk Tẩy da chết Body cocoon 200ml + Tẩy da chết Mặt cocoon 150ml,53.0,3624195858368,210000,210000,0,0,14,lam-dep-suc-khoe
74935088,Tinh Chất Ngừa Thâm Mụn THE ORDINARY Niaciaminde 10% + Zinc 1%,24.0,4610992474695,235000,235000,0,0,4,lam-dep-suc-khoe
73607516,Sữa Rửa Mặt Dịu Nhẹ Cetaphil Gentle Skin Cleanser 500ml,2048.0,4319777170288,406000,406000,0,0,481,lam-dep-suc-khoe
73276050,Nước Tẩy Trang Bí Đao Cocoon 500ml,425.0,2487760333926,295000,295000,0,0,117,lam-dep-suc-khoe
71672934," Kem Dưỡng Phục Hồi, Làm Dịu Da La Roche Posay Cicaplast Baume B5 (100ml)",480.0,2626027669747,549000,650000,101000,16,133,lam-dep-suc-khoe
53485600,Dầu Gội TSUBAKI Phục Hồi Ngăn Rụng Tóc 490ml,507.0,2679604965237,213000,289000,76000,26,63,lam-dep-suc-khoe
48594251,Essence Chống Nắng Màng Nước Dưỡng Ẩm Biore UV Aqua Rich Watery Essence SPF50+/PA++++ 85G,260.0,7607518413938,259000,259000,0,0,56,lam-dep-suc-khoe
33597680,Son dưỡng môi hiệu chỉnh ửng hồng tự nhiên Lipice Sheer Color,3592.0,8797402994724,69900,81000,11100,14,232,lam-dep-suc-khoe
30157357,Nước bí đao cân bằng da (Winter melon toner) Cocoon 140ml,413.0,2796249087343,195000,195000,0,0,118,lam-dep-suc-khoe
13325863,Sữa chống nắng nâng tông Skin Aqua Tone up Lavender cho da tối màu & da vàng Sunplay Skin Aqua Tone Up UV Milk Lavender SPF 50+ PA++++ 50g,12008.0,9302965055936,159000,199000,40000,20,789,lam-dep-suc-khoe
12478881,"Dầu Gội hỗ trợ điều trị Gàu Mảng, Vảy Nến Ducray Kertyol P.S.O Shampoo (125ml)",927.0,2109279882473,350000,350000,0,0,87,lam-dep-suc-khoe
12053893,"Lăn Khử Mùi Etiaxil Détranspirant Traitement Aisselles Peaux Sensibles 15ml (Dành cho da hỗn hợp, da nhạy cảm)",3942.0,9968340521221,218000,218000,0,0,469,lam-dep-suc-khoe
10099734,Tinh Dầu Massage Dưỡng Ẩm Toàn Thân Từ Olive Dalan D’Olive Reparative Body Oil 200ml,616.0,9944187698081,179000,300000,121000,40,86,lam-dep-suc-khoe
5522507,Nước tẩy trang sạch thoáng Senka A.L.L.Clear Water Fresh 230ml,23090.0,6542553720393,95900,150000,54100,36,180,lam-dep-suc-khoe
4485287,"Vớ y khoa gối Hỗ Trợ Điều Trị suy giãn tĩnh mạch chân JOBST Relief chuẩn áp lực 20-30mmHg (màu da, hở ngón) (tất y khoa)",717.0,8050461584795,650000,750000,100000,13,136,lam-dep-suc-khoe
1313885,"Kem chống nắng Skin Aqua dưỡng trắng, kiểm dầu, dùng hàng ngày dạng sữa Sunplay Skin Aqua Clear White Eco Việt Nam SPF50, PA++++ 25g",38175.0,2763978377755,105000,130000,25000,19,496,lam-dep-suc-khoe
631498,Kem dưỡng cải thiện lão hóa Hada Labo Pro-Aging Retinol B3 Cream 50g,7104.0,3451054668291,250000,295000,45000,15,620,lam-dep-suc-khoe
525572,Sữa Tắm Nước Hoa Enchanteur Romantic 650g,3487.0,9205783781714,121000,222000,101000,45,8,lam-dep-suc-khoe
385568,Bao cao su Durex Fetherlite Hộp 3 Bao,956.0,1329585482032,59000,67000,8000,12,146,lam-dep-suc-khoe
385469,Bao cao su Durex Fetherlite Ultima Hộp 3 bao,5336.0,1320071228080,64000,120000,56000,47,164,lam-dep-suc-khoe
277544216,"Viên sủi chuyển hoá chất béo Balporo BBae Hàn Quốc, hỗ trợ giảm cân, dưỡng da sáng mịn, phân phối độc quyền bởi BBae Lab",14.0,6717848198913,336000,499000,163000,33,10,lam-dep-suc-khoe
276131589,Combo Khăn Ướt Cồn LET-GREEN Diệt Khuẩn 50 Miếng/Bao,199.0,9194683968235,36000,36000,0,0,26,lam-dep-suc-khoe
275970825,Dầu gội bưởi Cocoon giúp giảm gãy rụng và làm mềm tóc 500ml,1856.0,8040796544175,394000,395000,1000,0,5,lam-dep-suc-khoe
274169579,Tẩy Tế Bào Chết Da Đầu Aromatica Chiết Xuất Hương Thảo 165ml,22.0,1861428246955,290000,468000,178000,38,4,lam-dep-suc-khoe
273962326,[100 Cái 6D ] Thùng Khẩu Trang Y Tế Kháng Khuẩn 6D An Tâm - 10 Túi/100 Cái.,433.0,3257162141374,82000,95000,13000,14,37,lam-dep-suc-khoe
273424624,"Nước nhỏ mắt dưỡng ẩm ẩm, giảm khô mắt chuyên sâu Rohto Dry Aid 10ml",72.0,6238945896539,97900,115000,17100,15,5,lam-dep-suc-khoe
273250656,CHÌ KẺ CHÂN MÀY INNISFREE AUTO EYEBROW PENCIL 0.3G,296.0,2653386741435,101000,109000,8000,7,21,lam-dep-suc-khoe
272195229,Kem Dưỡng Ban Đêm Olay Regenerist Retinol24 Tái Tạo Da Night Moisturiser 50g,35.0,9772549623831,399000,549000,150000,27,6,lam-dep-suc-khoe
270977248,Sữa Tắm Lifebuoy Matcha & Khổ Qua Detox Da Khỏi Vi Khuẩn Gây Mụn 800g,113.0,3271163849449,159000,214000,55000,26,9,lam-dep-suc-khoe
270688221,Nước nhỏ mắt giữ ẩm & bổ sung khoáng chất V.Rohto Mineral Tear 13ml,847.0,8091172372475,57100,64000,6900,11,22,lam-dep-suc-khoe
269895644,Nước Súc Miệng Listerine Gum Care Giúp Nướu Chắc Khỏe Vị Gừng Thảo Mộc 750ml,188.0,4707957708746,169000,169000,0,0,7,lam-dep-suc-khoe
263108710,Dưỡng Chất Chống Nắng L'Oreal Paris Uv Defender Serum Protector Invisible Fluid 50ml,5.0,2563038424863,225000,225000,0,0,1,lam-dep-suc-khoe
253188398,"Hộp 50 que thử đường huyết On Call Plus, mỗi hộp 2 lọ 25 que thử chính hãng ACON",48.0,8903330073687,156000,295000,139000,47,2,lam-dep-suc-khoe
247998045,Sữa tắm hương hoa sen Tesori D’ Oriente Lotus Flower 500ml,1070.0,9520837955685,255000,255000,0,0,233,lam-dep-suc-khoe
197960229,Perspirex for Men Maximum - Lăn khử mùi và ngăn tiết mồ hôi loại mạnh,344.0,3190370353363,330000,330000,0,0,48,lam-dep-suc-khoe
184518312,"Collagen HeiHwa Dạng nước 1.500mg Collagen Tripeptide nhập khẩu từ Hàn Quốc, hấp thu nhanh giúp đẹp - Hộp 5 chai 30ML",65.0,5991824731580,450000,450000,0,0,6,lam-dep-suc-khoe
179717789,Miếng dán mụn giúp giảm mụn sưng viêm Acnes Clear Patch (48 Miếng),527.0,9379932318825,105000,105000,0,0,34,lam-dep-suc-khoe
155622131,Khẩu trang Unicharm Nhật 3D mask 3 lớp hộp 100 cái,94.0,8194236361414,259000,259000,0,0,10,lam-dep-suc-khoe
136666870,Dầu Gội PANTENE Chai 650ml/900ml/1.2L/1.8L,2340.0,2482963473832,207000,225000,18000,8,29,lam-dep-suc-khoe
132081941,Mặt Nạ Ngủ Dưỡng Ẩm Và Tăng Khả Năng Tự Vệ Của Da Phiên Bản Cải Tiến LANEIGE Water Sleeping Mask EX,2148.0,9672582374878,300000,310000,10000,3,231,lam-dep-suc-khoe
123929183,"[Đo nhanh , Chính Xác Trong 1 Giây] Nhiệt kế hồng ngoại đo trán Microlife FR1MF1 - Thương Hiệu Thụy Sĩ ",341.0,5436833026185,788000,788000,0,0,57,lam-dep-suc-khoe
